Customer_ID,Age,Gender,Education_Level,Region,Monthly_Income,Account_Balance,Credit_Score,Days_in_Arrears_12M,Requested_Loan_Amount
392,55,Male,Secondary School,North,3117.37,4609.73,,10.0,7403.97
393,62,Female,Postgraduate,East,3965.42,7118.72,685.0,6.0,14044.43
394,68,Male,Primary School,Central,3602.3,5972.46,719.0,3.0,11746.67
395,71,Male,Postgraduate,Central,3196.71,4712.75,646.0,5.0,9256.68
396,25,Male,Primary School,North,1787.34,2270.16,531.0,7.0,5616.63
397,44,Male,Secondary School,East,2482.64,4733.74,623.0,6.0,7321.63
398,44,Male,Secondary School,Central,1646.63,3470.79,590.0,7.0,3968.97
399,51,Male,Primary School,North,2256.08,2956.65,633.0,10.0,7011.25
400,38,Male,Primary School,West,936.33,1530.58,434.0,15.0,3996.15
401,47,Female,Secondary School,Central,2234.65,3691.53,631.0,4.0,6605.92
402,50,Female,Postgraduate,West,2101.28,3258.12,581.0,9.0,6603.06
403,45,Female,Secondary School,Central,854.97,2827.15,,5.0,1621.88
404,64,Female,Technical,East,,3401.06,628.0,7.0,5895.41
405,50,Female,Technical,South,1726.67,3241.79,507.0,7.0,3771.21
406,22,Male,University,West,1401.5,,480.0,8.0,3029.9
407,65,Male,Technical,West,2656.72,4847.8,676.0,8.0,7957.25
408,36,Female,Secondary School,West,2994.98,5375.3,583.0,11.0,8525.31
409,21,Male,Primary School,Central,995.01,2451.76,464.0,,4038.03
410,52,Male,Secondary School,East,2445.12,3937.96,583.0,6.0,
411,66,Female,Secondary School,East,1181.44,1765.57,516.0,5.0,
412,34,Male,Primary School,North,1080.39,1148.47,,11.0,4128.47
413,61,Male,Primary School,West,1218.59,3323.93,487.0,10.0,
414,45,Female,University,Central,3515.84,6772.87,,6.0,11823.87
415,47,Female,University,North,2337.83,4394.35,638.0,9.0,9026.79
416,46,Male,Primary School,Central,492.51,2132.68,385.0,7.0,1430.84
417,63,Female,Primary School,South,,2882.4,620.0,2.0,8283.38
418,70,Female,Primary School,South,1333.72,2334.08,644.0,8.0,6049.99
419,23,Female,Secondary School,South,513.79,0.0,416.0,4.0,1856.7
420,52,Male,Secondary School,Central,2900.67,4095.21,642.0,8.0,6674.66
421,58,Male,Postgraduate,South,6612.5,12803.8,734.0,6.0,22757.33
422,54,Female,Primary School,West,756.45,2713.46,,8.0,776.78
423,41,Female,Secondary School,Central,791.42,1091.53,465.0,8.0,2318.75
424,46,Female,Primary School,South,2024.1,3316.67,520.0,11.0,5064.09
425,66,Male,Postgraduate,Central,5788.47,10066.22,739.0,5.0,20755.28
426,63,Male,University,North,3106.92,6942.36,628.0,1.0,9149.17
427,70,Female,Technical,South,1555.49,2332.44,520.0,5.0,2696.79
428,48,Male,Secondary School,North,1063.53,3247.23,450.0,7.0,4406.16
429,52,Female,Secondary School,East,2005.11,3646.55,547.0,10.0,7326.94
430,50,Male,Secondary School,South,,1668.82,583.0,12.0,4483.7
431,69,Male,Secondary School,Central,1187.95,,502.0,7.0,5281.66
432,38,Female,University,Central,3390.45,,,8.0,11556.04
433,49,Female,Secondary School,West,2367.82,4392.95,652.0,6.0,6610.92
434,40,Male,Secondary School,North,2937.55,5131.36,674.0,6.0,10334.36
435,50,Male,Technical,South,806.84,1879.21,,9.0,1393.39
436,20,Female,Secondary School,West,1147.19,1879.66,,16.0,3818.71
437,35,Male,Technical,,1523.15,1839.78,609.0,7.0,2152.12
438,42,Female,Secondary School,South,1488.88,2621.2,569.0,7.0,4321.1
439,59,Female,Primary School,Central,700.22,1956.55,435.0,8.0,734.32
440,48,Male,Secondary School,North,1960.41,3880.36,647.0,14.0,6516.93
441,71,Female,University,North,5941.57,9664.7,714.0,6.0,23300.87
442,75,Male,Secondary School,South,934.87,2320.87,469.0,11.0,2163.81
443,20,Female,Secondary School,North,1563.01,3221.41,505.0,8.0,5405.23
444,57,Male,Primary School,West,2174.7,4014.29,552.0,6.0,7379.86
445,63,Female,Technical,South,,3900.51,578.0,9.0,5452.18
446,41,Male,University,North,1723.24,3835.49,438.0,4.0,2712.11
447,67,Male,Secondary School,Central,1706.56,3777.97,525.0,11.0,6825.64
448,49,Female,Secondary School,South,2117.12,2409.81,597.0,5.0,4949.15
449,64,Female,Postgraduate,North,1951.36,4025.59,639.0,4.0,3897.19
450,39,Male,University,East,3805.89,6616.29,696.0,5.0,12646.13
451,40,Male,Technical,West,1630.51,3203.9,610.0,7.0,4326.35
452,19,Female,Secondary School,,1061.3,1161.65,492.0,6.0,3442.46
453,44,Male,Secondary School,East,755.86,2095.3,545.0,7.0,1847.13
454,59,Male,Technical,West,1387.61,3352.21,478.0,4.0,2908.84
455,19,Female,Technical,South,1308.58,2277.36,494.0,6.0,2652.64
456,43,Male,Technical,Central,1054.09,540.84,536.0,2.0,3915.91
457,34,Female,Primary School,East,1462.64,3059.89,550.0,8.0,5863.25
458,57,Female,Secondary School,Central,1651.16,3134.0,533.0,15.0,4848.91
459,50,Female,University,North,3792.99,5293.69,687.0,7.0,14698.5
460,26,Female,Postgraduate,East,4411.44,,661.0,5.0,12218.82
461,60,Female,Primary School,West,,2330.49,474.0,6.0,1551.29
462,71,Male,Technical,South,1653.28,1183.89,647.0,8.0,7433.14
463,65,Female,Technical,Central,1346.34,2471.6,582.0,6.0,
464,56,Male,University,South,1203.17,2344.58,550.0,9.0,2186.21
465,46,Male,University,Central,,5362.74,662.0,3.0,9773.94
466,59,Female,Postgraduate,Central,3677.38,6433.51,629.0,4.0,15460.28
467,72,Female,Postgraduate,West,2660.13,4909.24,598.0,,5751.78
468,43,Female,Secondary School,Central,2160.91,3720.55,625.0,10.0,7763.77
469,52,Male,University,North,2101.89,,637.0,6.0,5870.51
470,67,Female,Technical,East,3291.49,6303.82,702.0,8.0,13491.71
471,42,Male,Secondary School,Central,1400.17,,522.0,10.0,
472,41,Female,Secondary School,East,,1466.01,439.0,5.0,2570.62
473,30,Female,Primary School,South,2326.09,3635.82,623.0,10.0,5495.01
474,75,Female,University,East,3015.16,5324.18,596.0,5.0,12112.52
475,24,Male,Secondary School,North,945.53,1630.79,,8.0,500.0
476,74,Male,University,North,2130.43,3305.79,653.0,5.0,7412.35
477,53,Male,Technical,Central,1266.99,1748.59,508.0,4.0,1690.3
478,62,Female,Technical,South,2924.75,4584.47,675.0,5.0,6831.35
479,37,Female,Secondary School,Central,582.31,593.66,350.0,6.0,2492.01
480,18,Male,Secondary School,Central,1620.75,,545.0,6.0,
481,25,Female,Secondary School,West,669.62,,399.0,16.0,2959.22
482,63,Female,Secondary School,North,669.2,2113.83,377.0,6.0,2112.77
483,33,Female,University,East,2837.68,3470.39,606.0,7.0,
484,31,Female,Technical,East,,1700.3,491.0,6.0,4539.03
485,29,Female,Primary School,West,1601.27,2422.78,541.0,8.0,3863.53
486,68,Male,University,West,3896.29,6042.61,690.0,4.0,11981.7
487,40,Male,Primary School,South,978.11,1101.81,,12.0,
488,32,Male,Secondary School,South,1833.25,1837.16,589.0,9.0,6643.93
489,45,Female,Technical,South,3516.57,6202.67,662.0,4.0,11773.01
490,51,Female,Primary School,Central,,1431.02,484.0,9.0,500.0
491,19,Female,Technical,Central,2533.96,3438.63,557.0,7.0,7861.93
492,49,Male,Technical,Central,1286.72,2267.41,480.0,,4965.66
493,40,Male,Technical,North,1796.88,3295.53,530.0,11.0,
494,39,Male,Primary School,East,902.05,885.3,483.0,10.0,2212.22
495,68,Male,Secondary School,West,1212.45,2255.91,562.0,8.0,1897.02
496,42,Female,Secondary School,West,1276.76,2339.44,594.0,5.0,4192.2
497,75,Female,Postgraduate,North,2685.97,,656.0,4.0,7983.19
498,39,Female,Primary School,North,,,,4.0,3218.7
499,75,Female,Secondary School,East,2704.96,5705.1,653.0,9.0,8257.28
500,75,Male,University,Central,1376.28,3349.53,579.0,4.0,
501,39,Male,University,East,2895.26,4520.7,,10.0,9319.71
502,66,Male,University,East,1548.25,2635.74,549.0,7.0,5005.52
503,69,Female,Postgraduate,South,2200.55,2381.89,647.0,5.0,5689.66
504,59,Female,Secondary School,Central,,,449.0,9.0,500.0
505,23,Male,Secondary School,North,2345.2,4900.19,609.0,8.0,10949.48
506,32,Male,Primary School,Central,1056.0,2789.08,486.0,11.0,
507,71,Male,Primary School,South,847.1,3012.86,529.0,8.0,5231.48
508,60,Male,Technical,West,1977.34,4412.43,533.0,8.0,6553.17
509,54,Male,Primary School,North,1050.6,2320.34,,7.0,
510,50,Male,University,North,4004.46,7287.94,663.0,12.0,13485.02
511,25,Male,Primary School,South,734.09,3401.51,,8.0,500.0
512,70,Female,Secondary School,Central,1486.29,2885.99,511.0,11.0,500.0
513,61,Female,Technical,West,,6860.34,690.0,4.0,11195.27
514,61,Male,Secondary School,North,964.15,1190.09,483.0,7.0,1228.38
515,22,Male,University,West,1874.48,3124.8,,6.0,5388.16
516,56,Male,Postgraduate,West,1909.65,4045.33,619.0,6.0,
517,21,Male,University,West,1557.51,399.43,549.0,3.0,1750.0
518,23,Male,Secondary School,North,717.87,,,10.0,
519,62,Female,University,Central,1548.91,3746.33,483.0,11.0,3173.57
520,49,Female,Primary School,East,675.29,910.98,,9.0,4409.78
521,69,Female,University,East,1872.91,3370.85,,5.0,4833.19
522,47,Male,Primary School,East,1878.1,2117.27,579.0,3.0,4599.89
523,64,Female,Primary School,Central,1421.15,2232.15,,,5407.56
524,52,Male,Postgraduate,Central,,10207.58,764.0,7.0,24671.21
525,72,Male,Secondary School,West,1335.56,3006.19,511.0,6.0,5427.61
526,57,Female,University,North,1651.42,3618.9,653.0,,5619.97
527,69,Female,Secondary School,North,1492.98,2050.95,551.0,5.0,3719.92
528,33,Female,University,North,1794.73,2472.78,592.0,7.0,4900.19
529,30,Female,Postgraduate,East,3878.52,8230.29,717.0,6.0,12704.79
530,67,Female,Secondary School,North,800.31,385.8,,6.0,2721.99
531,59,Female,Technical,South,1801.99,3868.28,578.0,9.0,3956.77
532,47,Female,Technical,Central,3578.6,6472.54,697.0,7.0,11104.25
533,36,Female,University,North,1567.88,3713.71,542.0,8.0,3871.4
534,34,Female,Secondary School,East,,2341.81,527.0,7.0,3602.31
535,73,Female,Technical,North,878.61,1157.82,,5.0,2162.23
536,36,Female,Secondary School,Central,2443.59,3466.67,616.0,9.0,7993.34
537,45,Male,Secondary School,South,1444.62,1688.53,579.0,3.0,5445.72
538,75,Female,Primary School,Central,1012.11,812.52,460.0,7.0,2703.26
539,72,Male,Technical,Central,1948.96,3417.56,576.0,5.0,5053.27
540,43,Male,University,West,2330.68,,590.0,2.0,6634.43
541,54,Male,Secondary School,West,1120.95,1284.11,554.0,11.0,2164.23
542,43,Female,Technical,Central,959.22,898.68,486.0,11.0,4350.49
543,70,Female,Technical,Central,2037.01,3810.08,563.0,9.0,5874.87
544,40,Male,Secondary School,Central,1505.11,3821.73,471.0,7.0,3536.69
545,26,Male,University,West,1953.46,4134.3,627.0,5.0,3966.6
546,29,Male,Secondary School,South,1274.65,2221.24,523.0,7.0,817.35
547,70,Female,Primary School,North,,2887.34,594.0,11.0,5138.31
548,18,Male,Primary School,West,,2385.55,,12.0,1761.36
549,75,Male,University,South,1408.49,3243.09,596.0,9.0,
550,75,Male,Postgraduate,Central,6283.2,11776.86,755.0,4.0,24630.3
551,18,Male,Secondary School,Central,1942.53,3703.0,503.0,8.0,2373.31
552,64,Male,Primary School,North,,,593.0,8.0,6356.48
553,51,Female,Secondary School,West,1069.06,,436.0,8.0,500.0
554,49,Male,Technical,East,2681.55,5495.54,660.0,,8086.4
555,71,Female,Technical,North,2065.42,2116.41,584.0,4.0,6082.64
556,65,Male,Postgraduate,South,2046.71,4457.47,629.0,2.0,2955.04
557,42,Male,University,South,2733.73,,664.0,5.0,8350.57
558,57,Male,University,North,3794.87,6938.0,652.0,,13771.13
559,62,Female,Technical,Central,2417.74,,621.0,5.0,5968.6
560,70,Female,Secondary School,South,704.64,725.03,,8.0,1200.24
561,18,Female,Technical,Central,2053.94,1799.66,557.0,6.0,6214.44
562,33,Female,Secondary School,Central,1251.73,,494.0,11.0,5353.04
563,56,Male,Secondary School,North,660.43,145.57,,6.0,500.0
564,22,Female,Primary School,Central,1544.9,3197.45,599.0,5.0,4883.26
565,39,Female,Technical,South,2434.87,4066.11,,7.0,6832.98
566,46,Male,Technical,North,1790.08,4119.39,596.0,8.0,7900.81
567,72,Female,Technical,South,1205.7,3564.18,520.0,7.0,3940.77
568,20,Male,Primary School,Central,2150.73,3768.82,,6.0,6719.25
569,29,Male,Technical,South,2245.51,3628.01,620.0,4.0,8481.6
570,43,Male,Primary School,Central,,2260.93,570.0,11.0,
571,33,Male,Technical,South,2678.45,5180.98,569.0,12.0,10212.76
572,68,Male,Secondary School,South,2723.04,4438.13,714.0,8.0,11488.38
573,54,Male,University,South,2842.93,5096.94,636.0,5.0,11049.4
574,39,Male,University,East,1430.37,1830.32,532.0,5.0,1199.09
575,74,Male,University,North,1875.07,3416.48,618.0,11.0,6353.98
576,46,Female,Technical,West,1436.96,3917.85,472.0,8.0,4599.43
577,31,Female,Technical,,3045.41,4891.76,674.0,6.0,13148.25
578,45,Male,Primary School,South,1330.6,2406.82,574.0,13.0,3739.22
579,22,Male,Technical,West,1271.61,2681.77,473.0,10.0,4934.31
580,64,Male,Secondary School,Central,1431.91,3645.91,567.0,,4032.07
581,66,Female,Secondary School,North,2850.92,6054.34,641.0,4.0,12931.09
582,47,Male,Secondary School,East,1998.62,4179.01,606.0,7.0,8325.44
583,63,Male,University,West,3998.68,7524.16,626.0,10.0,13306.23
584,69,Male,Secondary School,North,956.95,4018.03,549.0,6.0,5557.6
585,22,Female,Secondary School,South,1312.16,2928.29,554.0,5.0,2306.31
586,29,Female,Postgraduate,East,2411.32,4571.41,569.0,10.0,8586.94
587,33,Male,University,West,,9310.62,674.0,4.0,16750.81
588,43,Male,Primary School,Central,1130.85,2498.57,553.0,9.0,1952.89
589,43,Male,University,North,1858.69,5380.49,594.0,11.0,6263.91
590,65,Female,Secondary School,Central,636.17,696.94,425.0,8.0,3396.54
591,38,Female,Technical,South,3371.5,6030.37,666.0,4.0,9069.42
592,56,Female,Technical,West,3569.36,5356.87,654.0,6.0,12277.33
593,53,Female,Technical,South,730.72,1226.9,414.0,,2674.38
594,50,Male,Technical,West,2013.27,2682.66,583.0,10.0,6532.92
595,47,Female,Secondary School,East,2320.81,4274.68,630.0,5.0,7112.39
596,54,Female,Primary School,South,1523.6,2187.42,,9.0,4374.75
597,40,Male,Technical,North,1474.47,,568.0,5.0,
598,75,Female,Secondary School,Central,1044.39,1485.85,,5.0,3584.84
599,27,Male,Postgraduate,North,5420.77,,738.0,9.0,19188.69
600,71,Male,Secondary School,Central,2244.72,3871.93,,12.0,6419.28
601,22,Female,Primary School,,1536.96,3719.51,499.0,13.0,3349.08
602,53,Female,Technical,North,,5537.6,642.0,3.0,8786.95
603,51,Female,Secondary School,Central,4085.83,7006.96,693.0,4.0,14677.49
604,69,Male,Primary School,South,1092.28,510.33,514.0,11.0,4460.7
605,48,Female,Secondary School,North,1312.81,1283.77,565.0,10.0,5390.29
606,27,Female,Postgraduate,East,2671.31,5406.1,620.0,11.0,8650.54
607,75,Male,Secondary School,South,1055.48,872.63,555.0,8.0,1353.22
608,36,Female,Secondary School,South,2538.88,5334.48,656.0,,7818.35
609,75,Female,Secondary School,East,2927.42,4921.48,,3.0,9486.2
610,49,Male,Primary School,East,1966.31,3527.9,543.0,9.0,4195.06
611,18,Female,Primary School,West,2422.06,4809.97,642.0,12.0,6284.62
612,73,Male,University,Central,2667.44,5661.84,688.0,5.0,9612.99
613,22,Male,Postgraduate,,3756.04,5593.61,652.0,6.0,11313.39
614,62,Male,Primary School,North,1674.12,1909.08,588.0,4.0,5366.52
615,21,Female,Technical,South,1429.31,2363.12,575.0,7.0,4629.97
616,33,Male,Postgraduate,Central,2004.07,4564.19,529.0,3.0,7076.35
617,41,Female,Primary School,Central,1279.3,2318.15,589.0,5.0,2909.54
618,33,Male,Secondary School,North,1195.16,3078.84,503.0,11.0,500.0
619,72,Female,University,,6751.14,10830.17,807.0,0.0,27385.0
620,19,Male,Technical,South,879.66,1132.93,,6.0,1950.11
621,66,Female,Primary School,Central,1224.71,2264.01,544.0,10.0,1622.11
622,45,Male,Secondary School,Central,1719.88,2237.32,637.0,7.0,4494.67
623,49,Female,Primary School,West,837.98,587.26,491.0,12.0,
624,44,Female,Secondary School,East,,1563.67,,6.0,4156.65
625,37,Female,University,Central,2443.52,4091.36,646.0,2.0,6770.99
626,41,Male,Technical,West,1066.69,1009.54,,6.0,3295.72
627,29,Female,Technical,North,2108.8,4770.0,551.0,7.0,6386.24
628,67,Male,Secondary School,Central,,5927.64,715.0,10.0,10762.53
629,52,Female,Primary School,North,1032.57,2110.02,509.0,3.0,1666.68
630,50,Female,Primary School,West,1723.38,3328.79,598.0,11.0,3849.7
631,50,Male,University,North,5261.16,10732.45,731.0,10.0,18491.62
632,68,Male,Technical,North,2978.77,6977.82,671.0,7.0,12552.77
633,60,Male,Secondary School,West,1120.6,,547.0,11.0,3909.03
634,54,Female,Secondary School,South,769.2,1809.9,,7.0,2359.38
635,29,Female,University,East,2034.39,3423.6,648.0,10.0,6675.08
636,20,Male,Technical,North,1769.47,3893.16,615.0,5.0,3965.4
637,18,Male,Secondary School,Central,563.44,2146.3,,13.0,3273.56
638,50,Male,Secondary School,West,1544.05,2774.52,,7.0,5286.44
639,57,Male,Secondary School,South,1065.43,2674.88,466.0,7.0,5984.92
640,27,Male,University,East,,,673.0,6.0,7378.64
641,60,Female,Technical,West,1621.09,3846.23,554.0,6.0,2583.19
642,61,Male,Technical,South,1702.7,2352.62,594.0,8.0,3662.22
643,46,Female,University,Central,3394.85,5251.73,644.0,5.0,9757.82
644,30,Female,Postgraduate,Central,2056.4,4182.92,606.0,9.0,4717.58
645,29,Male,Secondary School,North,642.02,2069.56,474.0,13.0,1240.08
646,48,Female,Secondary School,Central,2206.19,4491.94,653.0,,3719.51
647,63,Male,Secondary School,West,2091.42,4611.57,642.0,4.0,5788.56
648,19,Male,Primary School,Central,1460.41,1947.93,,10.0,3169.92
649,68,Male,University,West,1695.06,2996.32,604.0,7.0,2777.2
650,67,Male,University,East,3317.41,4709.72,740.0,6.0,12662.21
651,52,Male,Technical,West,1032.43,903.48,492.0,6.0,1970.94
652,40,Male,Secondary School,West,1305.5,3513.99,,5.0,4216.01
653,34,Male,Primary School,East,2339.28,3915.67,570.0,7.0,7559.74
654,43,Male,Secondary School,West,1968.06,5028.46,610.0,6.0,7748.91
655,25,Male,University,East,2246.16,4176.67,601.0,8.0,6450.85
656,46,Male,Secondary School,East,1417.93,2375.74,468.0,8.0,1129.19
657,43,Male,Primary School,East,732.88,1119.79,438.0,9.0,802.25
658,27,Male,Secondary School,East,3019.83,6237.66,682.0,6.0,10366.74
659,43,Female,Postgraduate,Central,5214.48,9291.03,732.0,8.0,22210.85
660,51,Male,Technical,Central,2625.28,4759.04,626.0,11.0,7731.0
661,68,Female,University,Central,2421.53,4608.18,656.0,5.0,11568.63
662,58,Male,University,North,2102.83,2710.39,542.0,10.0,4752.4
663,24,Female,Technical,Central,1234.4,2300.23,511.0,7.0,2684.55
664,21,Male,Primary School,West,,3905.48,561.0,5.0,5226.51
665,75,Female,Secondary School,South,707.05,1637.92,395.0,8.0,1451.6
666,70,Female,Technical,North,2452.72,5209.04,661.0,4.0,
667,67,Male,University,East,1239.96,2043.01,550.0,5.0,5222.18
668,62,Female,Secondary School,West,1424.19,2968.72,537.0,8.0,3438.36
669,28,Female,Primary School,East,1154.63,993.94,491.0,3.0,4870.52
670,46,Male,Technical,East,1020.6,3433.04,444.0,7.0,2670.44
671,73,Female,Primary School,North,867.43,2794.17,482.0,8.0,1632.85
672,53,Female,Technical,Central,2554.62,4331.64,651.0,5.0,9704.54
673,42,Male,Secondary School,South,2919.8,,617.0,5.0,8448.51
674,38,Male,Secondary School,North,1714.03,1344.54,614.0,8.0,7303.24
675,74,Female,Secondary School,North,1171.21,2644.7,467.0,11.0,500.0
676,53,Female,Technical,West,1190.55,1555.94,442.0,5.0,3372.44
677,27,Female,Technical,East,1252.57,952.93,524.0,8.0,2516.07
678,54,Female,Secondary School,Central,,,581.0,4.0,5086.5
679,26,Male,University,Central,2612.08,3975.17,641.0,7.0,8379.94
680,41,Female,Primary School,Central,2082.5,2924.79,542.0,18.0,5010.95
681,52,Male,Primary School,North,1184.84,2755.62,513.0,9.0,
682,66,Male,Technical,East,1400.08,3825.6,560.0,12.0,
683,52,Female,Primary School,North,737.29,1550.54,496.0,5.0,3140.31
684,65,Female,Secondary School,East,1428.3,3577.48,476.0,8.0,1928.71
685,53,Male,Postgraduate,East,1606.75,,562.0,5.0,5119.48
686,35,Female,Technical,South,,2910.13,546.0,10.0,1156.29
687,66,Male,Technical,East,1070.1,,,6.0,1254.71
688,56,Male,Technical,North,1647.05,,577.0,3.0,4309.43
689,49,Female,Primary School,South,1494.67,1935.72,521.0,9.0,4606.16
690,41,Male,Secondary School,South,1777.66,,601.0,3.0,8579.02
691,40,Male,Secondary School,South,2033.96,4780.35,640.0,11.0,6129.6
692,49,Male,Postgraduate,North,2208.22,3772.65,565.0,4.0,4894.04
693,54,Female,Secondary School,Central,2908.12,3742.77,604.0,11.0,8029.46
694,29,Male,Secondary School,Central,,3541.68,630.0,5.0,6709.08
695,66,Male,University,South,3338.95,6309.9,680.0,3.0,11803.5
696,72,Male,University,East,4222.18,7640.01,713.0,10.0,15854.53
697,30,Male,Postgraduate,South,3490.66,6494.29,613.0,,9278.3
698,40,Male,Technical,East,1703.11,3144.41,584.0,6.0,5852.7
699,42,Male,Secondary School,North,,4698.86,635.0,11.0,9320.73
700,52,Male,University,West,1681.39,3167.53,605.0,10.0,5743.96
701,58,Female,Secondary School,South,1407.78,2410.81,572.0,9.0,
